0.000000000000000000e+00,2.919816207885742188e+01,4.386933517456054688e+01
1.000000000000000000e+00,8.649954795837402344e+00,1.450938582420349121e+00
2.000000000000000000e+00,4.854438304901123047e+00,1.010210514068603516e+00
3.000000000000000000e+00,3.945339918136596680e+00,8.457928895950317383e-01
4.000000000000000000e+00,4.070892810821533203e+00,2.729080200195312500e+00
5.000000000000000000e+00,3.873579978942871094e+00,8.837851285934448242e-01
6.000000000000000000e+00,3.767553806304931641e+00,1.057268977165222168e+00
7.000000000000000000e+00,3.317344188690185547e+00,8.441630601882934570e-01
8.000000000000000000e+00,3.352144479751586914e+00,1.302722215652465820e+00
9.000000000000000000e+00,3.051630258560180664e+00,1.168123126029968262e+00
1.000000000000000000e+01,2.553866624832153320e+00,9.441810846328735352e-01
1.100000000000000000e+01,1.045488238334655762e+00,7.362819314002990723e-01
1.200000000000000000e+01,3.450432777404785156e+00,7.266863584518432617e-01
1.300000000000000000e+01,2.295844316482543945e+00,9.189431667327880859e-01
1.400000000000000000e+01,2.735638141632080078e+00,1.179919838905334473e+00
1.500000000000000000e+01,1.238268971443176270e+00,2.209363222122192383e+00
1.600000000000000000e+01,1.739489436149597168e+00,8.247956633567810059e-01
1.700000000000000000e+01,2.017598867416381836e+00,7.038764953613281250e-01
1.800000000000000000e+01,1.966307640075683594e+00,7.054580450057983398e-01
1.900000000000000000e+01,1.795882582664489746e+00,8.000602126121520996e-01
2.000000000000000000e+01,1.696520805358886719e+00,1.227167725563049316e+00
2.100000000000000000e+01,1.603557467460632324e+00,9.825827479362487793e-01
2.200000000000000000e+01,1.285547614097595215e+00,8.362419605255126953e-01
2.300000000000000000e+01,7.948966026306152344e-01,6.848095655441284180e-01
2.400000000000000000e+01,1.403258085250854492e+00,7.012555003166198730e-01
2.500000000000000000e+01,1.189209580421447754e+00,7.119886875152587891e-01
2.600000000000000000e+01,1.181762933731079102e+00,6.807107329368591309e-01
2.700000000000000000e+01,1.191725730895996094e+00,6.808397769927978516e-01
2.800000000000000000e+01,1.105951547622680664e+00,6.922975778579711914e-01
2.900000000000000000e+01,9.717564582824707031e-01,6.782173514366149902e-01
3.000000000000000000e+01,9.867140054702758789e-01,6.752541661262512207e-01
3.100000000000000000e+01,8.915356993675231934e-01,7.958746552467346191e-01
3.200000000000000000e+01,1.038615465164184570e+00,7.015019655227661133e-01
3.300000000000000000e+01,8.813139796257019043e-01,9.008312821388244629e-01
3.400000000000000000e+01,8.433983922004699707e-01,6.762073636054992676e-01
3.500000000000000000e+01,8.298351168632507324e-01,2.675202369689941406e+00
3.600000000000000000e+01,8.933460116386413574e-01,8.030503988265991211e-01
3.700000000000000000e+01,7.743123769760131836e-01,6.665319204330444336e-01
3.800000000000000000e+01,9.248883128166198730e-01,7.158655524253845215e-01
3.900000000000000000e+01,8.235667347908020020e-01,6.628984212875366211e-01
4.000000000000000000e+01,8.791711926460266113e-01,6.755508184432983398e-01
4.100000000000000000e+01,7.952039837837219238e-01,6.875436305999755859e-01
4.200000000000000000e+01,8.551438450813293457e-01,6.728664040565490723e-01
4.300000000000000000e+01,8.520948290824890137e-01,6.810569763183593750e-01
4.400000000000000000e+01,7.679510116577148438e-01,6.572592258453369141e-01
4.500000000000000000e+01,8.508216142654418945e-01,6.667836904525756836e-01
4.600000000000000000e+01,7.675178647041320801e-01,7.480787038803100586e-01
4.700000000000000000e+01,8.309404850006103516e-01,6.605086922645568848e-01
4.800000000000000000e+01,8.334752917289733887e-01,2.421817064285278320e+00
4.900000000000000000e+01,8.724778890609741211e-01,6.782322525978088379e-01
